lemma	source
pañuelo|NOUN|Masc	paño|NOUN|Masc
peatonal|ADJ	peatón|NOUN|Masc
peatón|NOUN|Masc	pie|NOUN|Masc
pecadora|NOUN|Fem	pecador|NOUN|Masc
pecador|ADJ	pecador|NOUN|Masc
pecador|NOUN|Masc	pecar|VERB
pecado|ADJ	pecar|VERB
pecho|NOUN|Masc	pechar|VERB
pechuga|NOUN|Fem	pecho|NOUN|Masc
pechugón|ADJ	pechuga|NOUN|Fem
pecoso|ADJ	peca|NOUN|Fem
peculiaridad|NOUN|Fem	peculiar|ADJ
peculiarismo|NOUN|Masc	peculiar|ADJ
pedagoga|NOUN|Fem	pedagogo|NOUN|Masc
pedagogo|NOUN|Masc	pedagogía|NOUN|Fem
pedagógico|ADJ	pedagogía|NOUN|Fem
pedalada|NOUN|Fem	pedal|NOUN|Masc
pedaleado|ADJ	pedalear|VERB
pedalear|VERB	pedal|NOUN|Masc
pedaleo|NOUN|Masc	pedalear|VERB
pedestal|NOUN|Masc	pie|NOUN|Masc
pediatra|NOUN|Fem	pediatra|NOUN|Masc
pediatra|NOUN|Masc	pediatría|NOUN|Fem
pedicura|NOUN|Fem	pie|NOUN|Masc
pedida|NOUN|Fem	pedir|VERB
pedidor|ADJ	pedir|VERB
pedido|ADJ	pedir|VERB
pedido|NOUN|Masc	pedir|VERB
pediátrico|ADJ	pediatría|NOUN|Fem
pedrada|NOUN|Fem	piedra|NOUN|Fem
pedregoso|ADJ	piedra|NOUN|Fem
pegada|NOUN|Fem	pegar|VERB
pegadizo|ADJ	pegar|VERB
pegado|ADJ	pegar|VERB
pegajoso|ADJ	pegar|VERB
pegamento|NOUN|Masc	pegar|VERB
pegatina|NOUN|Fem	pegar|VERB
pega|NOUN|Fem	pegar|VERB
peinada|NOUN|Fem	peinar|VERB
peinador|ADJ	peinar|VERB
peinado|ADJ	peinar|VERB
peinar|VERB	peine|NOUN|Masc
pelada|NOUN|Fem	pelar|VERB
pelador|ADJ	pelar|VERB
pelado|ADJ	pelar|VERB
peladura|NOUN|Fem	pelar|VERB
pelaje|NOUN|Masc	pelo|NOUN|Masc
pelambre|NOUN|Masc	pelo|NOUN|Masc
pelar|VERB	pelo|NOUN|Masc;piel|NOUN|Fem
pela|NOUN|Fem	pelar|VERB
peleador|ADJ	pelear|VERB
peleador|NOUN|Masc	pelear|VERB
peleado|ADJ	pelear|VERB
pelea|NOUN|Fem	pelear|VERB
peleón|ADJ	pelear|VERB
peligrar|VERB	peligro|NOUN|Masc
peligrosidad|NOUN|Fem	peligroso|ADJ
peligroso|ADJ	peligro|NOUN|Masc
pelirrojo|ADJ	pelo|NOUN|Masc
peli|NOUN|Fem	película|NOUN|Fem
pellejo|NOUN|Masc	piel|NOUN|Fem
pellizcador|ADJ	pellizcar|VERB
pellizcado|ADJ	pellizcar|VERB
pellizco|NOUN|Masc	pellizcar|VERB
pelmazo|NOUN|Masc	pelma|NOUN|Fem
pelotazo|NOUN|Masc	pelota|NOUN|Fem
pelotear|VERB	pelota|NOUN|Fem
peloteo|NOUN|Masc	pelotear|VERB
pelotón|NOUN|Masc	pelota|NOUN|Fem
peluca|NOUN|Fem	pelo|NOUN|Masc
peluche|NOUN|Masc	pelo|NOUN|Masc
peludo|ADJ	pelo|NOUN|Masc
peluquero|NOUN|Masc	peluquería|NOUN|Fem
peluquería|NOUN|Fem	peluca|NOUN|Fem
penalización|NOUN|Fem	penalizar|VERB
penalizar|VERB	penal|ADJ
penal|ADJ	pena|NOUN|Fem
pendejada|NOUN|Fem	pendejo|ADJ
pendiente|ADJ	pender|VERB
pendular|ADJ	péndula|NOUN|Fem
pendulear|VERB	péndula|NOUN|Fem
penduleo|NOUN|Masc	pendulear|VERB
pendón|NOUN|Masc	pender|VERB
penetrable|ADJ	penetrar|VERB
penetración|NOUN|Fem	penetrar|VERB
penetrado|ADJ	penetrar|VERB
penetrante|ADJ	penetrar|VERB
peninsular|ADJ	península|NOUN|Fem
penitencial|ADJ	penitencia|NOUN|Fem
penitenciaria|NOUN|Fem	penitencia|NOUN|Fem
penitencia|NOUN|Fem	penitente|NOUN|Masc
penoso|ADJ	pena|NOUN|Fem
pensador|ADJ	pensar|VERB
pensador|NOUN|Masc	pensar|VERB
pensado|ADJ	pensar|VERB
pensamiento|NOUN|Masc	pensar|VERB
pensativo|ADJ	pensar|VERB
pensionario|NOUN|Masc	pensión|NOUN|Fem
pensionista|NOUN|Masc	pensión|NOUN|Fem
pentacampeona|NOUN|Fem	pentacampeón|NOUN|Masc
pentacampeón|NOUN|Masc	campeón|NOUN|Masc
pentagonal|ADJ	pentágono|NOUN|Masc
penúltimo|ADJ	último|ADJ
peonada|NOUN|Fem	peón|NOUN|Masc
pepinillo|NOUN|Masc	pepino|NOUN|Masc
pequeñez|NOUN|Fem	pequeño|ADJ
perada|NOUN|Fem	pera|NOUN|Fem
peral|NOUN|Masc	pera|NOUN|Fem
percepción|NOUN|Fem	percibir|VERB
perceptible|ADJ	percibir|VERB
perceptora|NOUN|Fem	perceptor|NOUN|Masc
perceptor|NOUN|Masc	percibir|VERB
perchero|NOUN|Masc	percha|NOUN|Fem
percibido|ADJ	percibir|VERB
percusionista|NOUN|Masc	percusión|NOUN|Fem
percusión|NOUN|Fem	percutir|VERB
percusora|NOUN|Fem	percusor|NOUN|Masc
percutora|NOUN|Fem	percutor|NOUN|Masc
percutor|ADJ	percutir|VERB
perdedor|ADJ	perder|VERB
perdedor|NOUN|Masc	perder|VERB
perdición|NOUN|Fem	perder|VERB
perdidizo|ADJ	perder|VERB
perdido|ADJ	perder|VERB
perdigonada|NOUN|Fem	perdigón|ADJ
perdonable|ADJ	perdonar|VERB
perdonador|ADJ	perdonar|VERB
perdonado|ADJ	perdonar|VERB
perdonar|VERB	perdón|NOUN|Masc
perdurabilidad|NOUN|Fem	perdurable|ADJ
perdurable|ADJ	perdurar|VERB
perdurado|ADJ	perdurar|VERB
perecedero|ADJ	perecer|VERB
perecido|ADJ	perecer|VERB
perecimiento|NOUN|Masc	perecer|VERB
peregrinación|NOUN|Fem	peregrinar|VERB
peregrinado|ADJ	peregrinar|VERB
peregrinaje|NOUN|Masc	peregrinar|VERB
peregrino|NOUN|Masc	peregrinar|VERB
perennidad|NOUN|Fem	perenne|ADJ
pereza|NOUN|Fem	perezoso|ADJ
perfeccionador|ADJ	perfeccionar|VERB
perfeccionado|ADJ	perfeccionar|VERB
perfeccionamiento|NOUN|Masc	perfeccionar|VERB
perfeccionar|VERB	perfección|NOUN|Fem
perfeccionista|ADJ	perfección|NOUN|Fem
perfeccionista|NOUN|Masc	perfección|NOUN|Fem
perfección|NOUN|Fem	perfecto|ADJ
perfectible|ADJ	perfecto|ADJ
perfilado|ADJ	perfilar|VERB
perfilar|VERB	perfil|NOUN|Masc
perforación|NOUN|Fem	perforar|VERB
perforador|ADJ	perforar|VERB
perforador|NOUN|Masc	perforar|VERB
perforado|ADJ	perforar|VERB
perfumador|ADJ	perfumar|VERB
perfumado|ADJ	perfumar|VERB
perfumar|VERB	perfume|NOUN|Masc
perfumería|NOUN|Fem	perfume|NOUN|Masc
perfumista|NOUN|Masc	perfume|NOUN|Masc
pergeño|NOUN|Masc	pergeñar|VERB
pericial|ADJ	pericia|NOUN|Fem
pericia|NOUN|Fem	perito|ADJ
periférico|ADJ	periferia|NOUN|Fem
perilla|NOUN|Fem	pera|NOUN|Fem
periodicidad|NOUN|Fem	periódico|NOUN|Masc
periodismo|NOUN|Masc	periódico|NOUN|Masc
periodista|NOUN|Fem	periodista|NOUN|Masc
periodista|NOUN|Masc	periódico|NOUN|Masc
periodístico|ADJ	periodista|NOUN|Masc
peritación|NOUN|Fem	peritar|VERB
peritaje|NOUN|Masc	peritar|VERB
peritar|VERB	perito|ADJ
perito|NOUN|Masc	perito|ADJ
periódico|ADJ	período|NOUN|Masc
perjudicador|ADJ	perjudicar|VERB
perjudicado|ADJ	perjudicar|VERB
perjudicial|ADJ	perjudicar|VERB
perjuicio|NOUN|Masc	perjudicar|VERB
permanecido|ADJ	permanecer|VERB
permanencia|NOUN|Fem	permanente|ADJ
permanente|ADJ	permanecer|VERB
permisividad|NOUN|Fem	permisivo|ADJ
permisivo|ADJ	permiso|NOUN|Masc
permiso|NOUN|Masc	permitir|VERB
permitidor|ADJ	permitir|VERB
permitido|ADJ	permitir|VERB
permutación|NOUN|Fem	permutar|VERB
permutado|ADJ	permutar|VERB
permuta|NOUN|Fem	permutar|VERB
pernada|NOUN|Fem	pierna|NOUN|Fem
perogrullada|NOUN|Fem	Perogrullo|NOUN|Masc
perpetuación|NOUN|Fem	perpetuar|VERB
perpetuado|ADJ	perpetuar|VERB
perpetuar|VERB	perpetuo|ADJ
perpetuidad|NOUN|Fem	perpetuo|ADJ
perplejidad|NOUN|Fem	perplejo|ADJ
perrada|NOUN|Fem	perro|NOUN|Masc
persecución|NOUN|Fem	perseguir|VERB
perseguidor|ADJ	perseguir|VERB
perseguidor|NOUN|Masc	perseguir|VERB
perseguido|ADJ	perseguir|VERB
perseverado|ADJ	perseverar|VERB
perseverancia|NOUN|Fem	perseverante|ADJ
perseverante|ADJ	perseverar|VERB
persistencia|NOUN|Fem	persistir|VERB
persistente|ADJ	persistir|VERB
persistido|ADJ	persistir|VERB
personado|ADJ	personar|VERB
personaje|NOUN|Masc	persona|NOUN|Fem
personalidad|NOUN|Fem	personal|ADJ
personalismo|NOUN|Masc	personal|ADJ
personalización|NOUN|Fem	personalizar|VERB
personalizado|ADJ	personalizar|VERB
personalizar|VERB	personal|ADJ
personal|ADJ	persona|NOUN|Fem
personal|NOUN|Masc	persona|NOUN|Fem
persona|NOUN|Fem	personar|VERB
personificación|NOUN|Fem	personificar|VERB
personificado|ADJ	personificar|VERB
personificar|VERB	persona|NOUN|Fem
perspicacia|NOUN|Fem	perspicaz|ADJ
persuadidor|ADJ	persuadir|VERB
persuadido|ADJ	persuadir|VERB
persuasivo|ADJ	persuadir|VERB
persuasión|NOUN|Fem	persuadir|VERB
persuasora|NOUN|Fem	persuasor|NOUN|Masc
persuasor|ADJ	persuadir|VERB
pertenecencia|NOUN|Fem	pertenecer|VERB
pertenecido|ADJ	pertenecer|VERB
perteneciente|ADJ	pertenecer|VERB
pertenencia|NOUN|Fem	pertenecer|VERB
perturbación|NOUN|Fem	perturbar|VERB
perturbador|ADJ	perturbar|VERB
perturbado|ADJ	perturbar|VERB
peruanismo|NOUN|Masc	peruano|ADJ
perversidad|NOUN|Fem	perverso|ADJ
pervertir|VERB	perverso|ADJ
pervivido|ADJ	pervivir|VERB
período|NOUN|Masc	periodo|NOUN|Masc
pesada|NOUN|Fem	pesar|VERB
pesadez|NOUN|Fem	pesado|ADJ
pesadilla|NOUN|Fem	pesado|ADJ
pesador|ADJ	pesar|VERB
pesado|ADJ	pesar|VERB
pesadumbre|NOUN|Fem	pesar|VERB
pesaje|NOUN|Masc	pesar|VERB
pesa|NOUN|Fem	pesar|VERB
pescadera|NOUN|Fem	pescadero|NOUN|Masc
pescadero|NOUN|Masc	pescar|VERB
pescadería|NOUN|Fem	pescado|NOUN|Masc
pescador|ADJ	pescar|VERB
pescador|NOUN|Masc	pescar|VERB
pescado|ADJ	pescar|VERB
pescado|NOUN|Masc	pesca|NOUN|Fem
pescante|NOUN|Masc	pescar|VERB
pesca|NOUN|Fem	pescar|VERB
pesimista|ADJ	pesimismo|NOUN|Masc
peso|NOUN|Masc	pesar|VERB
pesquero|ADJ	pescar|VERB
pestañeado|ADJ	pestañear|VERB
pestañear|VERB	pestaña|NOUN|Fem
pestañeo|NOUN|Masc	pestañear|VERB
petardear|VERB	petardo|NOUN|Masc
petardeo|NOUN|Masc	petardear|VERB
peticionario|ADJ	petición|NOUN|Fem
petición|NOUN|Fem	pedir|VERB
peto|NOUN|Masc	petar|VERB
petrificación|NOUN|Fem	petrificar|VERB
petrificar|VERB	piedra|NOUN|Fem
petrolero|ADJ	petróleo|NOUN|Masc
peñasco|NOUN|Masc	peña|NOUN|Fem
peñón|NOUN|Masc	peña|NOUN|Fem
piada|NOUN|Fem	piar|VERB
piador|ADJ	piar|VERB
piado|ADJ	piar|VERB
pianista|NOUN|Fem	pianista|NOUN|Masc
pianista|NOUN|Masc	piano|NOUN|Masc
picadero|NOUN|Masc	picar|VERB
picadora|NOUN|Fem	picar|VERB
picador|NOUN|Masc	picar|VERB
picado|ADJ	picar|VERB
picadura|NOUN|Fem	picar|VERB
picante|ADJ	picar|VERB
picaporte|NOUN|Masc	puerta|NOUN|Fem
picaresco|ADJ	pícaro|ADJ
pica|NOUN|Fem	picar|VERB
pichona|NOUN|Fem	pichón|NOUN|Masc
picor|NOUN|Masc	picar|VERB
picoteo|NOUN|Masc	picotear|VERB
pico|NOUN|Masc	picar|VERB
picudo|ADJ	pico|NOUN|Masc
pigmento|NOUN|Masc	pigmentar|VERB
pijada|NOUN|Fem	pijo|ADJ
pilado|ADJ	pilar|VERB
pilastra|NOUN|Fem	pilar|NOUN|Masc
pillada|NOUN|Fem	pillar|VERB
pillado|ADJ	pillar|VERB
pillaje|NOUN|Masc	pillar|VERB
pillo|NOUN|Masc	pillar|VERB
pilotado|ADJ	pilotar|VERB
pilotaje|NOUN|Masc	pilotar|VERB
pilotear|VERB	piloto|NOUN|Masc
piloto|NOUN|Masc	pilotar|VERB
pimentón|NOUN|Masc	pimiento|NOUN|Masc
pimienta|NOUN|Fem	pimiento|NOUN|Masc
pinada|NOUN|Fem	pino|NOUN|Masc
pinar|NOUN|Masc	pino|NOUN|Masc
pincelada|NOUN|Fem	pincelar|VERB
pincelar|VERB	pincel|NOUN|Masc
pinchadiscos|NOUN|Masc	disco|NOUN|Masc
pinchado|ADJ	pinchar|VERB
pinchadura|NOUN|Fem	pinchar|VERB
pinchazo|NOUN|Masc	pinchar|VERB
pincho|NOUN|Masc	pinchar|VERB
pinchudo|ADJ	pincho|NOUN|Masc
pineda|NOUN|Fem	pino|NOUN|Masc
pinedo|NOUN|Masc	pino|NOUN|Masc
pintada|NOUN|Fem	pintar|VERB
pintado|ADJ	pintar|VERB
pinta|NOUN|Fem	pintar|VERB
pintora|NOUN|Fem	pintor|NOUN|Masc
pintoresco|ADJ	pintor|NOUN|Masc
pintoresquismo|NOUN|Masc	pintoresco|ADJ
pintor|NOUN|Masc	pintar|VERB
pintura|NOUN|Fem	pintar|VERB
pinzamiento|NOUN|Masc	pinzar|VERB
piona|NOUN|Fem	pión|NOUN|Masc
pipa|NOUN|Fem	pepita|NOUN|Fem
pipeta|NOUN|Fem	pipa|NOUN|Fem
pirado|ADJ	pirar|VERB
piramidal|ADJ	pirámide|NOUN|Fem
pirateado|ADJ	piratear|VERB
piratear|VERB	pirata|NOUN|Masc
pirateo|NOUN|Masc	piratear|VERB
piropear|VERB	piropo|NOUN|Masc
pisada|NOUN|Fem	pisar|VERB
pisador|ADJ	pisar|VERB
pisado|ADJ	pisar|VERB
piscicultora|NOUN|Fem	piscicultor|NOUN|Masc
piscicultor|NOUN|Masc	piscicultura|NOUN|Fem
piscicultura|NOUN|Fem	pez|NOUN|Masc
piscifactoría|NOUN|Fem	pez|NOUN|Fem
pisoteado|ADJ	pisotear|VERB
pisotear|VERB	pisar|VERB
pisoteo|NOUN|Masc	pisotear|VERB
pistolero|ADJ	pistola|NOUN|Fem
pistolero|NOUN|Masc	pistola|NOUN|Fem
pistoletazo|NOUN|Masc	pistola|NOUN|Fem
pitada|NOUN|Fem	pitar|VERB
pitado|ADJ	pitar|VERB
pitido|NOUN|Masc	pitar|VERB
pitillo|NOUN|Masc	pito|NOUN|Masc
pitorreo|NOUN|Masc	pitorrear|VERB
pito|NOUN|Masc	pitar|VERB
piulido|NOUN|Masc	piular|VERB
pivote|NOUN|Masc	pivotar|VERB
pizzería|NOUN|Fem	pizza|NOUN|Fem
placentero|ADJ	placer|NOUN|Masc
placidez|NOUN|Fem	plácido|ADJ
placido|ADJ	placer|VERB
plagiario|ADJ	plagio|NOUN|Masc
plagio|NOUN|Masc	plagiar|VERB
plana|NOUN|Fem	plano|NOUN|Masc
planchada|NOUN|Fem	planchar|VERB
planchadora|NOUN|Fem	planchador|NOUN|Masc
planchador|NOUN|Masc	planchar|VERB
planchado|ADJ	planchar|VERB
planchado|NOUN|Masc	plancha|NOUN|Fem
plancha|NOUN|Fem	planchar|VERB
planeador|NOUN|Masc	planear|VERB
planeado|ADJ	planear|VERB
planeamiento|NOUN|Masc	planear|VERB
planear|VERB	plan|NOUN|Masc
planeo|NOUN|Masc	planear|VERB
planetario|ADJ	planeta|NOUN|Masc
planetoide|NOUN|Masc	planeta|NOUN|Masc
planicie|NOUN|Masc	plano|NOUN|Masc
planificación|NOUN|Fem	planificar|VERB
planificador|ADJ	planificar|VERB
planificado|ADJ	planificar|VERB
planificar|VERB	plan|NOUN|Masc
plantación|NOUN|Fem	plantar|VERB
plantador|ADJ	plantar|VERB
plantado|ADJ	plantar|VERB
plantaje|NOUN|Masc	plantar|VERB
plantar|VERB	planta|NOUN|Fem
planteado|ADJ	plantear|VERB
planteamiento|NOUN|Masc	plantear|VERB
planteo|NOUN|Masc	plantear|VERB
plantilla|NOUN|Fem	planta|NOUN|Fem
planto|NOUN|Masc	plantar|VERB
plantón|NOUN|Masc	plantar|VERB
plan|NOUN|Masc	plano|NOUN|Masc
plasticidad|NOUN|Fem	plástico|ADJ
plastificado|ADJ	plastificar|VERB
plastificante|NOUN|Masc	plastificar|VERB
plastificar|VERB	plástico|NOUN|Masc
platanar|NOUN|Masc	plátano|NOUN|Masc
platanero|ADJ	plátano|NOUN|Masc
platanero|NOUN|Masc	plátano|NOUN|Masc
plateado|ADJ	platear|VERB
platear|VERB	plata|NOUN|Fem
plateo|NOUN|Masc	platear|VERB
platera|NOUN|Fem	platero|NOUN|Masc
plateresco|ADJ	platero|ADJ
platero|NOUN|Masc	plata|NOUN|Fem
platicador|ADJ	platicar|VERB
platicado|ADJ	platicar|VERB
platillo|NOUN|Masc	plato|NOUN|Masc
platino|NOUN|Masc	platinar|VERB
platónico|ADJ	platón|NOUN|Masc
playero|ADJ	playa|NOUN|Fem
plazoleta|NOUN|Fem	plaza|NOUN|Fem
plañido|NOUN|Masc	plañir|VERB
plegable|ADJ	plegar|VERB
plegadizo|ADJ	plegar|VERB
plegador|ADJ	plegar|VERB
plegado|ADJ	plegar|VERB
plegamiento|NOUN|Masc	plegar|VERB
plenario|ADJ	pleno|NOUN|Masc
plenilunio|NOUN|Masc	luna|NOUN|Fem
plenipotenciario|ADJ	plenipotencia|NOUN|Fem
plenipotencia|NOUN|Fem	potencia|NOUN|Fem
plenitud|NOUN|Fem	pleno|ADJ
pletórico|ADJ	plétora|NOUN|Fem
pliegue|NOUN|Masc	plegar|VERB
plisado|ADJ	plisar|VERB
plomero|NOUN|Masc	plomo|NOUN|Masc
plomizo|ADJ	plomo|NOUN|Masc
plumaje|NOUN|Masc	pluma|NOUN|Fem
plumero|NOUN|Masc	pluma|NOUN|Fem
plumión|NOUN|Fem	plumier|VERB
plumoso|ADJ	pluma|NOUN|Fem
pluralidad|NOUN|Fem	plural|ADJ
pluralismo|NOUN|Masc	plural|ADJ
pluralista|NOUN|Masc	plural|ADJ
pluriempleo|NOUN|Masc	empleo|NOUN|Masc
plusvalía|NOUN|Fem	valía|NOUN|Fem
plácido|ADJ	placer|VERB
poblacional|ADJ	población|NOUN|Fem
población|NOUN|Fem	poblar|VERB
pobladora|NOUN|Fem	poblador|NOUN|Masc
poblador|ADJ	poblador|NOUN|Masc
poblador|NOUN|Masc	poblar|VERB
poblado|ADJ	poblar|VERB
poblamiento|NOUN|Masc	poblar|VERB
poblar|VERB	pueblo|NOUN|Masc
pobretona|NOUN|Fem	pobretón|NOUN|Masc
pobretón|ADJ	pobre|ADJ
pobreza|NOUN|Fem	pobre|ADJ
pobrismo|NOUN|Masc	pobre|ADJ
podador|ADJ	podar|VERB
podado|ADJ	podar|VERB
poda|NOUN|Fem	podar|VERB
poderoso|ADJ	poder|NOUN|Masc
poderío|NOUN|Masc	poder|NOUN|Masc
podrido|ADJ	pudrir|VERB
poemario|NOUN|Masc	poema|NOUN|Masc
poesía|NOUN|Fem	poema|NOUN|Masc
poeta|NOUN|Masc	poema|NOUN|Masc
poetisa|NOUN|Fem	poeta|NOUN|Masc
polaridad|NOUN|Fem	polar|ADJ
polar|ADJ	polo|NOUN|Masc
polemizar|VERB	polémica|NOUN|Fem
policiaco|ADJ	policía|NOUN|Fem
policial|ADJ	policía|NOUN|Fem
policromado|ADJ	cromado|ADJ
poligonal|ADJ	polígono|NOUN|Masc
polinización|NOUN|Fem	polinizar|VERB
polinizar|VERB	polen|NOUN|Masc
politeísta|NOUN|Fem	politeísmo|NOUN|Masc
politiquear|VERB	político|ADJ
politiqueo|NOUN|Masc	politiquear|VERB
politiquería|NOUN|Fem	político|ADJ
poliédrico|ADJ	poliedro|NOUN|Masc
pollería|NOUN|Fem	pollo|NOUN|Masc
pollito|NOUN|Masc	pollo|NOUN|Masc
polucionar|VERB	polución|NOUN|Fem
poluto|ADJ	polución|NOUN|Fem
polvera|NOUN|Fem	polvo|NOUN|Masc
polvorear|VERB	polvo|NOUN|Masc
polvoriento|ADJ	polvo|NOUN|Masc
polvoroso|ADJ	pólvora|NOUN|Fem
polémica|NOUN|Fem	polémico|ADJ
política|NOUN|Fem	político|ADJ
pomposidad|NOUN|Fem	pomposo|ADJ
pomposo|ADJ	pompa|NOUN|Fem
ponderador|ADJ	ponderar|VERB
ponderado|ADJ	ponderar|VERB
ponedor|ADJ	poner|VERB
ponente|NOUN|Masc	ponencia|NOUN|Fem
poniente|NOUN|Masc	poner|VERB
popularidad|NOUN|Fem	popular|ADJ
poquito|NOUN|Masc	poco|NOUN|Masc
poquitín|NOUN|Masc	poquito|NOUN|Masc
porcino|ADJ	puerco|NOUN|Masc
pordiosero|NOUN|Masc	dios|NOUN|Masc
pormenorizado|ADJ	pormenorizar|VERB
pormenorizar|VERB	pormenor|NOUN|Masc
porosidad|NOUN|Fem	poroso|ADJ
poroso|ADJ	poro|NOUN|Masc
porquerizo|ADJ	porquería|NOUN|Fem
porquero|NOUN|Masc	puerco|NOUN|Masc
porquería|NOUN|Fem	puerco|NOUN|Masc
porrada|NOUN|Fem	porra|NOUN|Fem
porrazo|NOUN|Masc	porra|NOUN|Fem
portaaviones|NOUN|Masc	avión|NOUN|Masc
portada|NOUN|Fem	puerta|NOUN|Fem
portadora|NOUN|Fem	portador|NOUN|Masc
portador|ADJ	portar|VERB
portador|NOUN|Masc	portar|VERB
portado|ADJ	portar|VERB
portaequipaje|NOUN|Masc	equipaje|NOUN|Masc
portaje|NOUN|Masc	portar|VERB
portalada|NOUN|Fem	puerta|NOUN|Fem
portal|NOUN|Masc	porta|NOUN|Fem;puerta|NOUN|Fem
portamonedas|NOUN|Masc	moneda|NOUN|Fem
portavoz|NOUN|Masc	voz|NOUN|Fem
porteo|NOUN|Masc	portear|VERB
portero|NOUN|Masc	puerta|NOUN|Fem
portería|NOUN|Fem	puerta|NOUN|Fem
porte|NOUN|Masc	portar|VERB
porticado|ADJ	pórtico|NOUN|Masc
portuario|ADJ	puerto|NOUN|Masc
portón|NOUN|Masc	puerta|NOUN|Fem
porvenir|NOUN|Masc	venir|VERB
posada|NOUN|Fem	posar|VERB
posado|ADJ	posar|VERB
poseedora|NOUN|Fem	poseedor|NOUN|Masc
poseedor|ADJ	poseer|VERB
poseedor|NOUN|Masc	poseer|VERB
posesión|NOUN|Fem	poseer|VERB
posesora|NOUN|Fem	posesor|NOUN|Masc
posesor|ADJ	poseer|VERB
pose|NOUN|Masc	posar|VERB
poseído|ADJ	poseer|VERB
posibilidad|NOUN|Fem	posible|ADJ
posicional|ADJ	posición|NOUN|Fem
posicionamiento|NOUN|Masc	posicionar|VERB
posicionar|VERB	posición|NOUN|Fem
positivismo|NOUN|Masc	positivo|ADJ
poso|NOUN|Masc	posar|VERB
pospuesto|ADJ	posponer|VERB
posteditora|NOUN|Fem	posteditor|NOUN|Masc
posteridad|NOUN|Fem	posterior|ADJ
posterioridad|NOUN|Fem	posterior|ADJ
postizo|ADJ	puesto|ADJ
postora|NOUN|Fem	postor|NOUN|Masc
postponer|VERB	posponer|VERB
postración|NOUN|Fem	postrar|VERB
postulado|ADJ	postular|VERB
postulante|NOUN|Masc	postular|VERB
postural|ADJ	postura|NOUN|Fem
postín|NOUN|Masc	postal|NOUN|Fem
potabilidad|NOUN|Fem	potable|ADJ
potenciación|NOUN|Fem	potenciar|VERB
potenciador|NOUN|Masc	potenciar|VERB
potenciado|ADJ	potenciar|VERB
potencialidad|NOUN|Fem	potencial|ADJ
potencial|ADJ	potencia|NOUN|Fem
potencia|NOUN|Fem	potenciar|VERB;potente|ADJ
poético|ADJ	poeta|NOUN|Masc
practicable|ADJ	practicar|VERB
practicador|ADJ	practicar|VERB
practicado|ADJ	practicar|VERB
practicaje|NOUN|Masc	practicar|VERB
practicante|NOUN|Masc	practicar|VERB
practicar|VERB	práctica|NOUN|Fem
pradera|NOUN|Fem	prado|NOUN|Masc
preaviso|NOUN|Masc	aviso|NOUN|Masc
precalentamiento|NOUN|Masc	precalentar|VERB
precalentar|VERB	calentar|VERB
precariedad|NOUN|Fem	precario|ADJ
precaución|NOUN|Fem	precaver|VERB
precaver|VERB	cauto|ADJ
precedente|ADJ	preceder|VERB
precedente|NOUN|Masc	preceder|VERB
precedido|ADJ	preceder|VERB
preceptora|NOUN|Fem	preceptor|NOUN|Masc
precintar|VERB	cinto|NOUN|Masc
precinto|NOUN|Masc	precintar|VERB
preciosidad|NOUN|Fem	precioso|ADJ
preciosismo|NOUN|Masc	precioso|ADJ
precipicio|NOUN|Masc	precipitar|VERB
precipitación|NOUN|Fem	precipitar|VERB
precipitado|ADJ	precipitar|VERB
precisado|ADJ	precisar|VERB
precisar|VERB	preciso|ADJ
precisión|NOUN|Fem	preciso|ADJ
precocidad|NOUN|Fem	precoz|ADJ
preconizador|ADJ	preconizar|VERB
preconizado|ADJ	preconizar|VERB
precursora|NOUN|Fem	precursor|NOUN|Masc
predecesora|NOUN|Fem	predecesor|NOUN|Masc
predestinación|NOUN|Fem	predestinar|VERB
predicadora|NOUN|Fem	predicador|NOUN|Masc
predicador|ADJ	predicar|VERB
predicador|NOUN|Masc	predicar|VERB
predicado|ADJ	predicar|VERB
predicción|NOUN|Fem	predecir|VERB
predicho|ADJ	predecir|VERB
predictora|NOUN|Fem	predictor|NOUN|Masc
predictor|NOUN|Masc	predecir|VERB
predilecto|ADJ	predilección|NOUN|Fem
predisposición|NOUN|Fem	predisponer|VERB
predominado|ADJ	predominar|VERB
predominante|ADJ	predominar|VERB
predominio|NOUN|Masc	predominar|VERB
preeditora|NOUN|Fem	preeditor|NOUN|Masc
preeditor|NOUN|Masc	editor|NOUN|Masc
preferencial|ADJ	preferencia|NOUN|Fem
preferencia|NOUN|Fem	preferir|VERB
preferente|ADJ	preferir|VERB
preferible|ADJ	preferir|VERB
preferido|ADJ	preferir|VERB
prefigurado|ADJ	prefigurar|VERB
prefijo|NOUN|Masc	prefijar|VERB
pregonado|ADJ	pregonar|VERB
pregonar|VERB	pregón|NOUN|Masc
pregonero|ADJ	pregón|NOUN|Masc
pregonero|NOUN|Masc	pregón|NOUN|Masc
preguntador|ADJ	preguntar|VERB
preguntado|ADJ	preguntar|VERB
pregunta|NOUN|Fem	preguntar|VERB
preguntón|ADJ	preguntar|VERB
prehistoria|NOUN|Fem	historia|NOUN|Fem
prehistórico|ADJ	prehistoria|NOUN|Fem
prejubilación|NOUN|Fem	prejubilar|VERB
prejubilar|VERB	jubilar|VERB
prejuicioso|ADJ	prejuicio|NOUN|Masc
prejuicio|NOUN|Masc	juicio|NOUN|Masc
